code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
300597,吉大通信,0.31,14.81,1.69,20.03,-0.13,5454.84,27.12,,01-04
300599,雄塑科技,0.49,16.67,2.36,21.21,1.04,11052.33,26.73,,01-03
603638,艾迪精密,0.34,-12.53,3.05,11.92,0.63,4516.57,-12.53,,12-30
603038,华立股份,1.43,5.15,7.68,20.48,0.99,7137.32,4.81,,12-30
002841,视源股份,0.62,37.78,1.45,52.11,0.74,22588.22,37.83,,12-29
603337,杰克股份,1.26,14.55,4.44,32.2,1.51,19455.74,13.8,,12-29
002843,泰嘉股份,0.56,7.69,3.53,16.6,0.92,5838.9,8.52,,12-29
603039,泛微网络,0.86,19.44,3.59,27.29,1.78,4307.05,19.48,,12-29
300584,海辰药业,0.57,3.64,3.34,18.69,0.4,3421.41,2.78,,12-28
300592,华凯创意,0.44,,2.78,18.72,-0.44,3658.04,21.49,,12-28
601858,中国科传,0.34,13.33,2.55,14.34,0.38,22541.48,13.63,,12-28
300596,利安隆,0.5,13.64,3.79,14.24,0.38,4513.46,12.74,,12-28
002842,翔鹭钨业,0.75,4.17,4.79,16.19,0.93,5611.71,4.15,,12-27
603579,荣泰健康,1.2,130.77,3.68,38.93,2.38,6157.92,138.45,,12-27
300590,移为通信,1.28,,1.99,88.75,1.12,7669.49,71.56,,12-27
300589,江龙船艇,0.45,,1.54,34.58,0.09,2922.69,37.26,,12-26
603165,荣晟环保,0.57,18.75,2.91,21.8,0.79,5433.26,19.92,,12-26
002824,和胜股份,0.48,20.0,3.77,13.19,1.14,4299.16,19.97,,12-22
603639,海利尔,1.47,44.12,4.93,34.43,1.5,13253.08,44.25,,12-22
603628,清源股份,0.22,10.0,2.07,10.9,0.0,4445.48,10.98,,12-21
300591,万里马,0.15,,1.18,13.19,-0.06,2628.71,-10.02,,12-20
603444,吉比特,3.63,26.92,,67.72,3.82,19353.24,22.85,,12-20
002836,新宏泽,0.86,-24.56,4.22,21.22,0.69,5188.95,-24.29,,12-19
300583,赛托生物,2.07,,3.63,84.14,2.18,16575.44,298.82,,12-19
603037,凯众股份,0.99,4.21,5.56,19.2,0.71,5962.17,4.75,,12-19
603266,天龙股份,0.9,-2.17,3.78,26.07,1.13,6778.18,-1.49,,12-19
603877,太平鸟,1.04,103.92,,36.86,1.26,43692.67,105.15,,12-19
603228,景旺电子,0.9,23.29,,36.78,1.0,32556.1,23.13,,12-16
603228,景旺电子,0.9,23.29,,36.78,1.0,32556.1,23.13,,12-16
603689,皖天然气,0.43,13.16,,12.7,0.74,10802.57,13.23,,12-16
300587,天铁股份,0.6,1.69,4.4,14.49,0.69,4712.07,2.27,,12-16
002840,华统股份,0.64,23.08,5.04,13.81,0.91,8168.71,44.0,,12-16
603035,常熟汽饰,0.96,12.94,5.38,18.16,0.61,20199.54,12.68,,12-15
002838,道恩股份,0.75,4.17,5.27,15.31,0.77,4718.39,3.38,,12-15
603032,德新交运,0.55,0.0,,29.96,0.88,5499.25,0.81,,12-15
002837,英维克,0.71,7.58,2.46,33.64,0.59,4253.06,27.63,,12-15
300588,熙菱信息,0.33,44.69,1.96,18.25,-0.03,2453.71,44.92,,12-15
300586,美联新材,0.53,6.0,3.66,15.57,0.53,3808.59,11.38,,12-14
603186,华正新材,0.24,-33.33,3.33,7.28,1.12,2315.75,-34.21,,12-14
603929,亚翔集成,0.26,-27.78,3.0,9.01,-0.5,4180.24,-27.7,,12-12
300579,数字认证,0.74,5.71,2.92,28.15,1.15,4428.85,6.16,,12-08
603218,日月股份,0.68,74.36,,29.24,,24317.91,74.28,,12-08
300581,晨曦航空,1.37,48.89,4.89,32.84,1.97,4635.1,48.89,,12-07
002833,弘亚数控,1.08,58.82,2.54,51.23,1.07,10828.3,58.95,,12-07
300582,英飞特,0.66,-30.53,2.93,25.61,0.86,6576.94,-29.81,,12-07
002832,比音勒芬,1.34,11.67,5.05,30.7,1.47,10750.46,12.13,,12-06
603886,元祖股份,0.45,-34.78,2.08,22.31,1.21,8155.1,-34.06,,12-06
300577,开润股份,0.84,,3.04,31.67,0.65,4201.29,84.39,,12-06
002835,同为股份,0.51,-34.62,2.98,18.61,0.39,4108.53,-34.77,,12-06
300576,容大感光,0.41,5.13,3.25,13.23,0.19,2440.89,3.59,,12-05
603298,杭叉集团,0.75,31.58,,25.33,1.11,39778.42,30.84,,12-05
600996,贵广网络,0.42,61.54,1.56,31.0,0.87,35082.58,60.1,,12-05
300575,中旗股份,1.45,16.0,7.01,22.89,1.57,7985.07,15.93,10派2,12-02
603058,永吉股份,0.49,-4.26,,20.71,0.18,9258.78,-4.26,,12-02
603577,汇金通,0.51,-22.44,,11.34,0.12,4128.76,-19.12,,12-01
300580,贝斯特,0.51,,3.46,15.94,0.49,7585.84,16.45,,12-01
002829,星网宇达,1.41,11.02,4.85,33.42,1.46,8022.65,15.08,,11-30
603823,百合花,0.65,8.33,2.85,25.65,0.6,11770.04,8.46,,11-29
002830,名雕股份,1.0,-1.96,,19.94,1.52,5017.02,-1.22,,11-29
603416,信捷电气,1.0,20.48,,32.86,0.79,7565.61,21.18,,11-29
603878,武进不锈,0.97,-19.83,,15.41,0.69,14688.4,-20.2,,11-28
300571,平治信息,0.68,-10.53,2.92,26.22,0.24,2033.16,-10.6,,11-28
300573,兴齐眼药,0.52,-32.47,6.13,8.8,0.22,3101.02,-32.73,,11-25
603389,亚振家居,0.44,-8.33,2.17,22.14,0.44,7274.73,-7.53,,11-25
603585,苏利股份,0.92,12.2,5.46,18.37,2.35,6880.64,15.78,,11-24
603239,浙江仙通,0.79,16.18,3.82,22.1,1.69,5314.98,16.47,,11-23
603990,麦迪科技,0.65,25.0,2.46,30.65,0.68,3924.65,26.25,,11-23
603098,森特股份,0.76,8.57,,35.23,0.06,25766.73,8.99,,11-23
603708,家家悦,0.84,3.7,,26.56,1.67,22779.75,4.0,,11-22
300572,安车检测,0.73,2.15,4.23,18.89,0.8,3650.81,2.15,,11-21
603928,兴业股份,0.59,20.41,,19.71,0.52,8856.65,20.15,,11-21
002828,贝肯能源,0.79,-31.9,,17.11,2.22,6900.36,-32.17,,11-18
603036,如通股份,0.53,0.0,3.59,16.04,0.26,8129.82,0.69,,11-18
603033,三维股份,1.79,-3.76,8.24,24.37,0.31,12167.56,-3.77,,11-15
300570,太辰光,0.88,14.76,2.99,33.82,0.62,8425.58,14.76,,11-15
002827,高争民爆,0.47,,,26.12,0.27,6428.64,23.58,,11-14
002826,易明医药,0.24,,1.33,26.52,0.02,3237.27,64.27,,11-14
603668,天马科技,0.37,19.35,,18.99,0.65,5954.44,25.84,,11-11
300568,星源材质,0.76,43.4,5.03,14.83,1.51,6837.93,43.01,,11-11
603559,中通国脉,0.56,0.0,4.09,14.67,0.39,3700.61,0.49,,11-10
002825,纳尔股份,0.77,48.08,3.34,24.33,1.14,5759.08,46.34,,11-10
603660,苏州科达,0.27,-43.06,,11.05,-0.01,5341.44,-43.07,,11-09
300569,天能重工,1.18,87.87,7.44,17.19,2.6,7358.7,87.86,,11-08
002822,中装建设,0.57,1.79,4.2,14.46,-0.57,12726.06,1.57,,11-08
002823,凯中精密,0.7,-1.41,3.47,22.25,0.39,7595.85,-0.55,,11-07
603633,徕木股份,0.55,1.85,4.54,12.9,1.0,4966.66,1.69,,10-31
300563,神宇股份,0.43,-24.56,3.5,13.13,0.66,2584.91,-24.95,,10-31
603987,康德莱,0.41,2.5,,11.69,0.79,6447.72,1.85,,10-31
603858,步长制药,2.16,13.27,7.19,31.07,2.91,132362.73,13.27,,10-31
300561,汇金科技,1.45,28.32,4.43,38.59,2.18,6092.67,38.7,,10-31
002820,桂发祥,0.9,2.27,,26.2,1.13,8650.46,2.68,,10-31
603727,博迈科,0.82,86.36,4.51,20.15,1.6,14471.61,86.67,,10-31
300566,激智科技,0.86,10.26,3.42,29.55,-0.42,5062.92,11.65,,10-31
603819,神力股份,0.38,-32.14,4.77,8.15,1.06,3404.66,-31.95,,10-31
300565,科信技术,0.48,11.63,2.32,23.09,0.4,5757.29,12.71,,10-31
603633,徕木股份,0.55,1.85,4.54,12.9,1.0,4966.66,1.69,,10-31
300563,神宇股份,0.43,-24.56,3.5,13.13,0.66,2584.91,-24.95,,10-31
603987,康德莱,0.41,2.5,,11.69,0.79,6447.72,1.85,,10-31
603900,通灵珠宝,0.94,46.88,,19.57,0.39,17199.81,47.57,,10-31
603690,至纯科技,0.17,5.0,1.48,12.06,0.29,2626.59,5.29,,10-26
603556,海兴电力,1.26,23.53,,29.5,1.22,35410.18,24.21,,10-21
603319,湘油泵,0.74,4.23,5.48,14.45,1.02,4500.35,4.74,,10-20
603060,国检集团,0.52,9.37,2.07,27.46,0.89,8514.21,9.38,,10-20
002819,东方中科,0.17,-52.74,3.2,5.37,0.48,1427.14,-52.75,,10-20
300558,贝达药业,0.75,50.0,1.51,62.66,0.77,26928.61,50.95,,10-19
300557,理工光科,0.84,-3.45,5.6,15.99,0.38,3502.1,-2.97,,10-19
300556,丝路视觉,0.36,-12.2,2.71,14.1,0.07,2999.13,-2.37,,10-18
300560,中富通,0.63,-5.97,4.39,15.59,0.12,3337.8,-5.93,,10-18
603203,快克股份,1.08,28.57,,35.34,0.93,7429.69,28.24,,10-18
603716,塞力斯,1.48,15.63,10.45,15.23,0.79,5651.81,15.19,,10-17
300559,佳发安泰,1.34,-10.07,3.94,39.84,1.22,7203.72,-10.15,,10-17
002818,富森美,0.83,7.79,4.72,19.39,1.69,33058.89,8.54,,10-17
601882,海天精工,0.17,127.23,2.01,8.99,0.22,8157.39,127.34,,10-17
603888,新华网,1.21,13.08,5.34,24.91,0.73,18793.02,12.29,,10-10
603258,电魂网络,1.52,-10.06,2.02,75.7,1.89,27325.44,-10.09,,09-30
300553,集智股份,0.95,6.74,3.89,26.86,1.17,3422.08,6.74,,09-29
300550,和仁科技,0.77,-12.5,2.71,33.32,0.42,4643.92,5.69,,09-28
002817,黄山胶囊,0.8,8.11,4.29,20.21,0.8,5176.11,7.87,,09-28
002816,和科达,0.52,-1.69,,15.57,0.08,3878.79,-1.69,,09-27
300555,路通视信,1.1,27.91,3.58,35.77,0.2,6586.17,27.15,,09-27
603667,五洲新春,0.57,7.55,,16.06,0.66,8635.46,8.12,,09-27
601229,上海银行,2.46,11.31,,18.44,,1137645.8,21.77,,09-26
300552,万集科技,0.18,-75.68,4.15,4.4,0.25,1432.71,-75.8,,09-26
300551,古鳌科技,1.02,35.84,4.04,28.8,1.21,5589.15,35.84,,09-26
603859,能科股份,0.49,,4.72,10.78,0.2,4186.13,-11.0,,09-26
603160,汇顶科技,0.96,49.45,2.23,51.23,0.84,38357.55,49.46,,09-20
603816,顾家家居,1.29,5.74,3.02,49.43,0.69,42437.05,5.14,,09-19
300547,川环科技,1.33,4.72,5.86,23.73,1.44,5967.2,5.09,,09-19
300549,优德精密,0.97,3.19,3.45,29.21,0.42,4867.18,3.78,,09-14
300548,博创科技,0.4,-29.82,4.43,9.31,0.53,2498.44,-29.37,,09-14
603313,梦百合,0.73,21.67,2.8,29.71,0.63,13082.47,20.98,,09-14
603777,来伊份,0.75,38.89,5.26,15.39,1.26,13575.64,38.72,,09-13
300546,雄帝科技,1.09,11.22,5.64,20.85,1.94,4354.07,11.0,,09-13
300545,联得装备,0.9,21.62,3.43,30.1,0.71,4797.93,20.53,,09-12
002815,崇达技术,0.76,130.3,7.62,37.5,3.6,27353.89,128.5,,09-12
002813,路畅科技,0.98,15.29,4.55,24.16,1.21,8864.72,16.31,,09-12
603421,鼎信通讯,0.98,53.13,2.18,54.99,0.78,38291.46,53.65,,09-12
600926,杭州银行,1.75,-7.41,12.0,15.67,4.13,350639.2,-7.44,,09-12
603738,泰晶科技,0.96,9.09,4.65,22.79,1.03,4795.86,8.99,,09-12
300542,新晨科技,0.52,-29.73,5.07,10.71,0.14,3514.56,-29.3,,08-26
601500,通用股份,0.37,-7.5,,15.73,0.14,20264.5,-8.02,,08-26
603189,网达软件,0.41,5.13,1.9,22.76,0.37,6715.21,3.16,,08-25
300541,先进数通,0.6,9.09,3.16,20.57,0.34,5400.78,8.52,,08-25
603067,振华股份,0.56,27.27,,16.49,0.76,9237.67,26.96,,08-24
300534,陇神戎发,0.93,,5.59,17.96,0.6,6042.44,47.69,,08-24
300543,朗科智能,1.18,25.53,4.55,29.73,1.44,5327.33,25.95,,08-23
603393,新天然气,1.81,7.74,4.72,43.36,2.28,21696.64,7.36,,08-23
002812,创新股份,1.27,2.42,,17.79,1.49,12780.94,2.39,,08-23
002812,创新股份,1.27,2.42,,17.79,1.49,12780.94,2.39,,08-23
002811,亚泰国际,0.83,7.79,3.7,24.74,0.26,11213.25,7.64,,08-22
601128,常熟银行,0.5,2.04,,15.3,8.73,99877.59,1.79,,08-22
601163,三角轮胎,1.69,11.92,4.71,38.64,2.37,101312.67,12.13,,08-22
300539,横河模具,0.31,-24.39,2.59,12.67,0.44,2199.31,-23.85,,08-11
603658,安图生物,0.55,66.67,1.33,49.97,0.68,20822.11,67.82,,08-11
300538,同益股份,0.97,1.04,3.77,28.38,0.64,4071.54,0.69,,08-10
600908,无锡银行,0.56,0.0,,15.83,5.34,92561.71,0.03,,08-10
002809,红墙股份,1.35,35.0,5.83,25.86,0.87,8074.23,34.53,,08-09
300537,广信材料,0.54,-17.75,2.68,20.73,0.57,4016.48,-17.75,,08-09
603977,国泰集团,0.65,6.56,,22.0,0.84,10722.68,6.08,,08-09
300540,深冷股份,1.18,15.69,4.11,33.28,-0.9,7059.37,15.32,,08-08
002810,山东赫达,0.77,-11.49,4.99,16.68,1.13,5498.87,-11.58,,08-08
603031,安德利,0.6,-32.58,,13.36,0.77,3609.19,-32.26,,08-08
300536,农尚环境,0.61,5.17,3.15,21.5,-0.15,4268.37,5.37,,08-08
603090,宏盛股份,0.47,-3.53,3.07,15.78,0.43,3488.07,-3.54,,08-08
300533,冰川网络,2.1,24.26,5.32,48.39,3.19,15760.51,24.45,,07-29
603515,欧普照明,0.56,-38.46,3.05,19.35,0.27,29325.71,-38.41,,07-29
603986,兆易创新,1.31,45.56,5.6,25.78,1.27,9812.25,45.69,,07-28
300532,今天国际,1.17,25.81,5.33,24.19,-0.79,7382.6,25.68,,07-28
300535,达威股份,0.9,18.42,6.1,15.76,0.43,4017.45,17.32,,07-28
601595,上海电影,0.58,16.0,2.12,30.44,0.88,16140.06,15.07,,07-27
601997,贵阳银行,1.35,35.0,,26.44,7.58,243573.6,35.03,,07-27
300530,达志科技,0.72,0.0,4.11,19.17,0.75,3774.27,0.28,,07-27
002807,江阴银行,0.53,-18.19,,14.12,3.22,81792.4,-18.18,,07-26
600936,广西广电,0.26,4.0,,15.38,0.65,35947.91,5.96,,07-26
603843,正平股份,0.39,44.44,3.42,20.62,0.84,11706.59,42.69,,07-25
002808,苏州恒久,0.47,7.36,2.94,17.01,0.45,4205.26,7.45,,07-25
300531,优博讯,0.79,3.95,3.44,24.93,-0.31,4722.91,2.96,,07-25
603159,上海亚虹,0.28,-42.86,2.29,13.1,0.35,2111.8,-42.28,,07-25
603569,长久物流,0.74,54.17,4.71,36.06,1.94,26494.95,51.91,,07-21
600977,中国电影,0.35,15.36,2.79,13.44,0.71,49370.82,15.29,,07-20
601811,新华文轩,0.56,1.82,5.25,11.19,0.77,63278.74,1.59,,07-19
300528,幸福蓝海,0.35,-28.57,,7.21,1.14,8210.33,-28.25,,07-18
300527,华舟应急,0.3,17.37,2.32,14.2,1.24,10535.44,17.31,,07-15
002831,裕同科技,1.56,99.77,4.58,40.39,1.28,56203.24,99.77,,07-15
300529,健帆生物,0.43,26.47,,41.35,0.37,16004.82,26.24,,07-14
603603,博天环境,0.3,-9.09,2.98,19.52,0.12,9344.13,11.89,,07-14
603322,超讯通信,,,3.34,15.15,1.03,2853.67,66.25,,07-14
603007,花王股份,0.56,-1.75,,18.28,-0.79,5562.65,-2.51,,07-14
300526,中潜股份,0.51,-23.88,3.54,15.36,0.8,3215.41,-24.86,,07-13
300525,博思软件,0.61,12.23,3.79,17.77,0.57,3118.53,12.24,,07-13
002806,华锋股份,0.27,-35.11,3.35,8.41,0.31,1620.02,-35.11,,07-12
300523,辰安科技,0.59,-19.18,4.05,15.3,0.62,3568.35,-19.08,,07-11
603663,三祥新材,0.3,-14.29,,14.62,0.41,3034.13,-14.87,,07-11
002803,吉宏股份,,,,8.58,0.18,1908.39,-47.47,,06-22
300521,爱司凯,0.62,-11.43,3.12,22.24,0.22,3745.88,-11.32,,06-22
603069,海汽集团,0.28,12.0,,11.16,1.15,6580.1,12.42,,06-21
300522,世名科技,0.89,12.66,3.61,26.5,0.51,4464.8,12.6,,06-21
002805,丰元股份,0.47,62.07,,8.88,0.32,3420.51,61.87,,06-20
600919,江苏银行,0.84,-2.33,,16.76,16.89,868494.7,6.1,,06-20
300520,科大国创,0.49,-20.97,3.23,16.15,0.31,3346.93,-22.09,,06-20
601966,玲珑轮胎,0.83,-15.31,4.54,19.99,0.77,83417.07,-14.88,,06-13
603016,新宏泰,0.61,-3.17,3.53,18.92,0.68,6775.06,-3.46,,06-08
002802,洪汇新材,0.38,-25.49,,14.01,0.32,3088.59,-25.5,,06-07
002801,微光股份,1.61,15.83,,23.4,1.47,7087.84,15.45,,06-07
603958,哈森股份,0.64,-26.44,,20.95,1.55,10437.51,-26.36,,06-07
300517,海波重科,0.5,6.38,3.6,14.86,0.5,3830.06,6.92,,06-06
603909,合诚股份,0.65,3.84,3.35,21.55,0.37,4908.47,3.83,,06-06
300519,新光药业,1.76,45.45,4.15,47.33,1.66,10565.15,45.79,,06-06
603909,合诚股份,0.65,3.84,3.35,21.55,0.37,4908.47,3.83,,06-06
601127,小康股份,0.4,-18.37,,14.91,0.53,30046.55,-17.84,,05-23
300515,三德科技,0.63,1.49,2.64,25.36,0.2,4703.09,1.49,,05-20
002799,环球印务,0.52,8.33,,14.5,0.97,3814.23,5.9,,05-19
603131,上海沪工,0.68,1.49,3.95,18.1,0.72,5073.57,0.4,,05-18
002800,天顺股份,0.58,1.75,4.36,14.07,-0.97,3238.43,2.14,,05-17
601611,中国核建,0.32,10.34,,17.82,-1.21,66628.51,10.99,,05-16
603737,三棵树,1.37,3.01,6.17,24.3,1.69,10266.53,2.63,,05-16
300516,久之洋,1.03,18.39,3.27,35.32,0.41,9310.39,18.31,,05-16
300513,恒泰实达,0.6,-20.71,4.69,13.76,-0.08,3448.72,-20.71,,05-16
300512,中亚股份,1.24,44.19,4.63,30.84,1.76,12507.07,43.06,,04-29
002798,帝王洁具,0.69,-14.81,,13.67,0.42,4455.51,-14.58,,04-28
603339,四方冷链,0.89,39.06,4.01,24.69,0.79,13806.24,38.54,,04-27
603959,百利科技,0.43,-15.69,,20.16,-1.61,7148.56,-16.65,,04-26
603779,威龙股份,0.24,0.0,3.25,7.5,1.72,3529.1,-0.34,,04-25
002797,第一创业,0.26,225.0,,10.5,1.26,50816.62,212.19,,04-25
002796,世嘉科技,0.95,10.47,,26.04,1.15,5708.51,10.34,,04-25
300510,金冠电气,0.7,6.06,4.1,18.4,0.23,4530.58,10.65,,04-18
603101,汇嘉时代,0.59,18.15,3.09,20.23,1.59,10595.39,18.15,,04-15
300511,雪榕生物,0.85,21.43,4.65,20.09,2.25,9545.16,21.34,,04-14
603822,嘉澳环保,0.66,12.51,6.72,10.29,-0.05,3616.16,12.5,,04-14
603528,多伦科技,1.69,86.44,,73.23,1.76,26250.53,86.44,,04-13
002795,永和智控,0.87,26.09,,31.63,1.37,6501.79,25.09,,04-12
300509,新美星,0.74,10.45,4.38,18.38,0.08,4421.05,9.42,,04-12
603029,天鹅股份,0.69,-1.43,,11.0,0.68,4802.73,-2.06,,04-07
603726,朗迪集团,0.96,24.68,,19.48,0.66,6791.41,24.5,,03-31
300508,维宏股份,1.37,37.0,3.4,43.65,1.2,6146.02,36.01,,03-30
300507,苏奥传感,1.38,35.29,5.27,29.74,1.04,6899.11,35.31,,03-29
